0.0910785,2425517.963
0.0915181,2425490.384
0.0919576,2425462.804
0.0923972,2425435.225
0.0928367,2425407.646
0.0932763,2425380.067
0.0937158,2425352.488
0.0941554,2425324.909
0.094595,2425297.33
0.0950345,2425269.751
0.0954741,2425242.172
0.0959136,2425214.593
0.0963532,2425187.014
0.0967927,2425159.435
0.0972323,2425131.856
0.0976719,2425104.277
0.0981114,2425076.698
0.098551,2425049.119
0.0989905,2425021.54
0.0994301,2424993.961
0.0998696,2424966.382
0.1003092,2424938.803
0.1007488,2424911.224
0.1011883,2424883.645
0.1016279,2424856.066
0.1020674,2424828.487
0.102507,2424800.908
0.1029465,2424773.328
0.103386,2424745.749
0.1038256,2424718.17
0.1042652,2424690.591
0.1047048,2424663.012
0.1051443,2424635.433
0.1055838,2424607.854
0.1060234,2424580.275
0.106463,2424552.696
0.1069024,2424525.117
0.1073421,2424497.538
0.1077816,2424469.959
0.1082212,2424442.38
0.1086608,2424414.801
0.1091003,2424387.222
0.1095399,2424359.643
0.1099794,2424332.064
0.110419,2424304.485
0.1108586,2424276.906
0.1112981,2424249.327
0.1117377,2424222.437
0.1121772,2424194.858
0.1126168,2424167.279
0.1130563,2424139.7
0.1134959,2424112.121
0.1139355,2424084.542
0.114375,2424056.963
0.1148146,2424029.384
0.1152541,2424001.805
0.1156937,2423974.226
0.1161332,2423946.647
0.1165728,2423919.068
0.1170124,2423891.489
0.1174519,2423863.91
0.1178915,2423836.331
0.118331,2423808.752
0.1187706,2423781.172
0.1192101,2423753.593
0.1196497,2423726.014
0.1200893,2423698.435
0.1205288,2423670.856
0.1209684,2423643.277
0.1214079,2423615.698
0.1218475,2423588.119
0.122287,2423560.54
0.1227266,2423532.961
0.1231662,2423505.382
0.1236057,2423477.803
0.1240453,2423450.224
0.1244848,2423422.645
0.1249243,2423395.066
0.1253639,2423367.487
0.1258035,2423339.908
0.1262431,2423312.329
0.1266825,2423284.75
0.1271222,2423257.171
0.1275617,2423229.592
0.1280013,2423202.013
0.1284408,2423174.434
0.1288803,2423146.855
0.12932,2423119.276
0.1297595,2423091.696
0.1301991,2423064.117
0.1306385,2423036.538
0.1310782,2423008.959
0.1315177,2422981.38
0.1319573,2422953.801
0.1323968,2422926.222
0.1328364,2422898.643
0.133276,2422871.064
0.1337155,2422843.485
0.1341551,2422815.906
0.1345946,2422788.327
0.1350342,2422760.748
0.1354737,2422733.169
0.1359133,2422705.59
0.1363529,2422678.011
0.1367924,2422650.432
0.137232,2422622.853
0.1376715,2422595.274
0.1381111,2422567.695
0.1385506,2422540.116
0.1389902,2422512.537
0.1394298,2422484.958
0.1398693,2422457.379
0.1403089,2422429.8
0.1407484,2422402.22
0.1411861,2407320.622
0.1416237,2392238.335
0.1420633,2392212.135
0.1425028,2392184.556
0.1429424,2392156.977
0.1433819,2392129.398
0.1438195,2377047.11
0.1442591,2377019.531
0.1446987,2376991.952
0.1451381,2376965.063
0.1455777,2376937.484
0.1460174,2376909.905
0.1464569,2376882.326
0.1468965,2376854.746
0.147336,2376827.167
0.1477755,2376799.588
0.1482151,2376772.009
0.1486547,2376744.43
0.1490943,2376716.851
0.1495338,2376689.272
0.1499734,2376661.693
0.1504148,2391688.133
0.1508544,2391660.554
0.151294,2391632.975
0.1517335,2391605.396
0.1521731,2391577.817
0.1526126,2391550.238
0.1530522,2391522.659
0.1534917,2391495.08
0.1539313,2391467.501
0.1543709,2391439.922
0.1548104,2391412.343
0.15525,2391384.764
0.1556895,2391357.185
0.1561291,2391329.606
0.1565686,2391302.027
0.1570082,2391274.448
0.1574478,2391246.868
0.1578873,2391219.289
0.1583269,2391191.71
0.1587664,2391164.131
0.159206,2391136.552
0.1596455,2391108.973
0.1600851,2391081.394
0.1605247,2391053.815
0.1609642,2391026.236
0.1614038,2390998.657
0.1618433,2390971.078
0.1622829,2390943.499
0.1627224,2390915.92
0.163162,2390888.341
0.1636016,2390860.762
0.1640411,2390833.183
0.1644807,2390805.604
0.1649202,2390778.025
0.1653598,2390750.446
0.1657993,2390722.867
0.1662389,2390695.288
0.1666785,2390667.019
0.1671179,2390639.44
0.1675575,2390611.861
0.1679971,2390584.282
0.1684367,2390556.703
0.1688761,2390529.124
0.1693158,2390501.545
0.1697553,2390473.966
0.1701949,2390446.387
0.1706345,2390418.808
0.171074,2390391.229
0.1715135,2390363.65
0.1719531,2390336.071
0.1723927,2390308.492
0.1728322,2390280.913
0.1732718,2390253.334
0.1737114,2390226.444
0.1741509,2390198.865
0.1745905,2390171.286
0.17503,2390143.707
0.1754696,2390116.128
0.1759091,2390088.549
0.1763487,2390060.97
0.1767883,2390033.391
0.1772278,2390005.812
0.1776674,2389978.233
0.1781069,2389950.654
0.1785465,2389923.075
0.178986,2389895.496
0.1794256,2389867.916
0.1798652,2389840.337
0.1803047,2389812.758
0.1807443,2389785.179
0.1811838,2389758.29
0.1816234,2389730.711
0.1820629,2389703.132
0.1825025,2389675.553
0.1829421,2389647.974
0.1833816,2389620.395
0.1838212,2389592.816
0.1842607,2389565.237
0.1847003,2389537.657
0.1851398,2389510.078
0.1855794,2389482.499
0.186019,2389454.92
0.1864585,2389427.341
0.1868981,2389399.762
0.1873376,2389372.183
0.1877772,2389344.604
0.1882167,2389317.025
0.1886562,2389289.446
0.1890959,2389261.867
0.1895354,2389234.288
0.189975,2389206.709
0.1904144,2389179.13
0.190854,2389151.551
0.1912936,2389123.972
0.1917332,2389096.393
0.1921728,2389068.814
0.1926122,2389041.235
0.1930519,2389012.966
0.1934914,2388985.387
0.193931,2388957.808
0.1943705,2388930.229
0.1948101,2388902.65
0.1952477,2373821.742
0.1956873,2373794.162
0.1961268,2373766.583
0.1965664,2373739.004
0.197006,2373711.425
0.1974455,2373683.846
0.1978851,2373656.267
0.1983246,2373628.688
0.1987642,2373601.109
0.1992037,2373573.53
0.1996433,2373545.951
0.2000829,2373518.372
0.2005224,2373490.793
0.200962,2373463.214
0.2014015,2373435.635
0.2018411,2373408.056
0.2022806,2373380.477
0.2027202,2373352.898
0.2031598,2373325.319
0.2035993,2373297.74
0.2040389,2373270.161
0.2044784,2373242.582
0.204918,2373215.003
0.2053575,2373187.424
0.2057971,2373159.845
0.2062367,2373132.266
0.2066762,2373104.686
0.2071158,2373077.107
0.2075553,2373049.528
0.2079949,2373021.949
0.2084344,2372994.37
0.208874,2372966.791
0.2093136,2372939.212
0.209753,2372911.633
0.2101927,2372884.054
0.2106322,2372856.475
0.2110718,2372828.896
0.2115112,2372801.317
0.2119508,2372773.738
0.2123905,2372746.159
0.21283,2372718.58
0.2132696,2372691.001
0.213709,2372663.422
0.2141487,2372635.843
0.2145882,2372608.264
0.2150278,2372580.685
0.2154673,2372553.106
0.2159069,2372526.216
0.2163465,2372498.637
0.216786,2372471.058
0.2172256,2372443.479
0.2176651,2372415.9
0.2181047,2372388.321
0.2185442,2372360.742
0.2189838,2372333.163
0.2194234,2372305.584
0.2198629,2372278.005
0.2203025,2372250.426
0.220742,2372222.847
